289,327948.71,4407537.29,1229.264,39.80041286,-119.0096889,1229.264,-54.26452399
290,327949.52,4407536.7,1229.27,39.80040771,-119.0096793,1229.27,-53.93059011
291,327950.34,4407536.11,1229.276,39.80040256,-119.0096696,1229.276,-54.26452399
292,327951.16,4407535.51,1229.283,39.80039733,-119.0096598,1229.283,-53.80679267
293,327951.97,4407534.92,1229.29,39.80039218,-119.0096502,1229.29,-53.93059011
294,327952.79,4407534.33,1229.296,39.80038703,-119.0096405,1229.296,-54.26452399
295,327953.61,4407533.74,1229.303,39.80038188,-119.0096308,1229.303,-54.26452399
296,327954.43,4407533.15,1229.31,39.80037674,-119.009621,1229.31,-54.26452399
297,327955.24,4407532.56,1229.317,39.80037159,-119.0096114,1229.317,-53.93059006
298,327956.06,4407531.97,1229.325,39.80036644,-119.0096017,1229.325,-54.26452399
299,327956.88,4407531.38,1229.332,39.8003613,-119.009592,1229.332,-54.26452399
300,327957.69,4407530.78,1229.339,39.80035606,-119.0095824,1229.339,-53.47114465
301,327958.51,4407530.19,1229.347,39.80035091,-119.0095726,1229.347,-54.26452399
302,327959.33,4407529.6,1229.354,39.80034576,-119.0095629,1229.354,-54.26452395
303,327960.15,4407529.01,1229.362,39.80034062,-119.0095532,1229.362,-54.26452399
304,327960.96,4407528.42,1229.368,39.80033547,-119.0095436,1229.368,-53.93059011
305,327961.78,4407527.83,1229.372,39.80033032,-119.0095338,1229.372,-54.26452399
306,327962.6,4407527.24,1229.373,39.80032517,-119.0095241,1229.373,-54.26452399
307,327963.41,4407526.64,1229.374,39.80031993,-119.0095145,1229.374,-53.47114461
308,327964.23,4407526.05,1229.374,39.80031479,-119.0095048,1229.374,-54.26452399
309,327965.05,4407525.46,1229.375,39.80030964,-119.009495,1229.375,-54.26452399
310,327965.87,4407524.87,1229.376,39.80030449,-119.0094853,1229.376,-54.26452399
311,327966.68,4407524.28,1229.377,39.80029934,-119.0094757,1229.377,-53.93059011
312,327967.5,4407523.69,1229.378,39.8002942,-119.009466,1229.378,-54.26452399
313,327968.32,4407523.1,1229.379,39.80028905,-119.0094562,1229.379,-54.26452395
314,327969.13,4407522.51,1229.381,39.8002839,-119.0094466,1229.381,-53.93059011
315,327969.95,4407521.91,1229.382,39.80027867,-119.0094369,1229.382,-53.80679271
316,327970.77,4407521.32,1229.383,39.80027352,-119.0094272,1229.383,-54.26452399
317,327971.58,4407520.73,1229.384,39.80026837,-119.0094176,1229.384,-53.93059011
318,327972.4,4407520.14,1229.386,39.80026322,-119.0094078,1229.386,-54.26452395
319,327973.22,4407519.55,1229.387,39.80025808,-119.0093981,1229.387,-54.26452399
320,327974.04,4407518.96,1229.389,39.80025293,-119.0093884,1229.389,-54.26452399
321,327974.85,4407518.37,1229.39,39.80024778,-119.0093788,1229.39,-53.93059011
322,327975.67,4407517.78,1229.392,39.80024263,-119.009369,1229.392,-54.26452399
323,327976.49,4407517.18,1229.393,39.8002374,-119.0093593,1229.393,-53.80679267
324,327977.3,4407516.59,1229.411,39.80023225,-119.0093497,1229.411,-53.93059011
325,327978.12,4407516,1229.43,39.8002271,-119.00934,1229.43,-54.26452399
326,327978.94,4407515.41,1229.449,39.80022195,-119.0093303,1229.449,-54.26452399
327,327979.76,4407514.82,1229.468,39.80021681,-119.0093205,1229.468,-54.26452399
328,327980.57,4407514.23,1229.487,39.80021166,-119.0093109,1229.487,-53.93059011
329,327981.39,4407513.64,1229.506,39.80020651,-119.0093012,1229.506,-54.26452395
330,327982.21,4407513.04,1229.524,39.80020127,-119.0092915,1229.524,-53.80679271
331,327983.02,4407512.45,1229.543,39.80019613,-119.0092818,1229.543,-53.93059011
332,327983.84,4407511.86,1229.562,39.80019098,-119.0092721,1229.562,-54.26452399
333,327984.66,4407511.27,1229.581,39.80018583,-119.0092624,1229.581,-54.26452395
334,327985.48,4407510.68,1229.599,39.80018068,-119.0092527,1229.599,-54.26452399
335,327986.29,4407510.09,1229.618,39.80017554,-119.0092431,1229.618,-53.93059011
336,327987.11,4407509.5,1229.636,39.80017039,-119.0092333,1229.636,-54.26452399
337,327987.93,4407508.9,1229.655,39.80016515,-119.0092236,1229.655,-53.80679271
338,327988.74,4407508.31,1229.673,39.80016,-119.009214,1229.673,-53.93059006
339,327989.56,4407507.72,1229.692,39.80015486,-119.0092043,1229.692,-54.26452399
340,327990.38,4407507.13,1229.71,39.80014971,-119.0091945,1229.71,-54.26452399
341,327991.2,4407506.54,1229.728,39.80014456,-119.0091848,1229.728,-54.26452399
